data,k,alpha,run idx,result,violation,time, status
dense_75,7,10,1,138618.793506,0,40.000000,FEASIBLE
dense_75,7,10,2,136710.796259,0,40.000000,FEASIBLE
dense_75,7,10,3,138544.038018,0,40.000000,FEASIBLE
dense_75,7,10,4,138316.696239,0,41.000000,FEASIBLE
dense_75,7,11,0,137807.110084,0,41.000000,FEASIBLE
dense_75,7,11,1,135211.299284,0,43.000000,FEASIBLE
dense_75,7,11,2,135890.848618,0,45.000000,FEASIBLE
dense_75,7,11,3,135041.102876,0,45.000000,FEASIBLE
dense_75,7,11,4,135195.846183,0,55.000000,FEASIBLE
dense_75,8,10,0,139507.940351,0,60.000000,FEASIBLE
dense_75,8,10,1,141730.042255,0,57.000000,FEASIBLE
dense_75,8,10,2,139864.437763,0,51.000000,FEASIBLE
dense_75,8,10,3,139707.477104,0,55.000000,FEASIBLE
dense_75,8,10,4,140159.370882,0,55.000000,FEASIBLE
dense_75,8,11,0,137660.505626,0,56.000000,FEASIBLE
dense_75,8,11,1,140401.181269,0,53.000000,FEASIBLE
dense_75,8,11,2,139161.550599,0,65.000000,FEASIBLE
dense_75,8,11,3,137598.868715,0,60.000000,FEASIBLE
dense_75,8,11,4,140709.544482,0,55.000000,FEASIBLE
dense_95,6,10,0,215154.380763,0,82.000000,FEASIBLE
dense_95,6,10,1,213814.524472,0,67.000000,FEASIBLE
dense_95,6,10,2,214467.294924,0,56.000000,FEASIBLE
dense_95,6,10,3,214316.846139,0,61.000000,FEASIBLE
dense_95,6,10,4,213119.024349,0,60.000000,FEASIBLE
dense_95,6,11,0,213003.384267,0,56.000000,FEASIBLE
dense_95,6,11,1,215270.479734,0,52.000000,FEASIBLE
dense_95,6,11,2,214105.323604,0,68.000000,FEASIBLE
dense_95,6,11,3,214325.726409,0,89.000000,FEASIBLE
dense_95,6,11,4,212452.299449,0,78.000000,FEASIBLE
dense_95,7,10,0,219841.033763,0,73.000000,FEASIBLE
dense_95,7,10,1,219539.637973,0,76.000000,FEASIBLE
dense_95,7,10,2,219707.679342,0,65.000000,FEASIBLE
dense_95,7,10,3,218966.831910,0,70.000000,FEASIBLE
dense_95,7,10,4,220643.194239,0,79.000000,FEASIBLE
dense_95,7,11,0,221326.418537,0,65.000000,FEASIBLE
dense_95,7,11,1,218917.006365,0,104.000000,FEASIBLE
dense_95,7,11,2,218093.462657,0,72.000000,FEASIBLE
dense_95,7,11,3,217896.758496,0,76.000000,FEASIBLE
dense_95,7,11,4,220103.812484,0,59.000000,FEASIBLE
dense_95,8,10,0,223662.984326,0,66.000000,FEASIBLE
dense_95,8,10,1,224056.619764,0,91.000000,FEASIBLE
dense_95,8,10,2,224260.025127,0,81.000000,FEASIBLE
dense_95,8,10,3,223414.184786,0,77.000000,FEASIBLE
dense_95,8,10,4,223282.052573,0,74.000000,FEASIBLE
dense_95,8,11,0,224744.843338,0,79.000000,FEASIBLE
dense_95,8,11,1,223282.130176,0,80.000000,FEASIBLE
dense_95,8,11,2,223188.568153,0,78.000000,FEASIBLE
dense_95,8,11,3,223331.113790,0,75.000000,FEASIBLE
dense_95,8,11,4,223466.874735,0,75.000000,FEASIBLE
